task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1401	f3/139df8	2153584	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de+non-targeting-00021)	COMPLETED	0	2022-06-13 01:28:21.248	32.5s	19s	84.2%	485.2 MB	1.3 GB	79.9 MB	4 KB
1465	73/0f100f	2153355	run_method (simulated/experiment_1/gene+seurat_de+NTC-8)	COMPLETED	0	2022-06-13 00:35:24.730	53m 39s	42m 5s	99.0%	4.6 GB	5.4 GB	688.7 MB	126.9 KB
1368	b0/5c9fe2	2153582	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method+non-targeting-00013)	COMPLETED	0	2022-06-13 01:28:00.250	1m 8s	35.3s	87.1%	953.3 MB	1.8 GB	95 MB	3.6 KB
630	f8/099206	2153412	run_method (frangieh/ifn_gamma/gene+schraivogel_method+ONE-NON-GENE-SITE-249)	COMPLETED	0	2022-06-13 00:42:50.745	46m 28s	18m 3s	97.9%	25.6 GB	26.5 GB	1.5 GB	175.7 KB
1277	b4/68ee81	2153228	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de+non-targeting-00020)	COMPLETED	0	2022-06-13 00:11:04.738	1h 18m 29s	1h 45s	99.5%	6.4 GB	7.3 GB	1.1 GB	194.8 KB
1402	f6/3ad689	2153585	run_method (schraivogel/ground_truth_tapseq/gene+mimosca+non-targeting-00021)	COMPLETED	0	2022-06-13 01:28:22.507	2m 6s	1m 3s	90.4%	525.5 MB	1.2 GB	57.9 MB	3.3 KB
662	c1/3188e8	2153414	run_method (frangieh/ifn_gamma/gene+schraivogel_method+ONE-NON-GENE-SITE-231)	COMPLETED	0	2022-06-13 00:43:19.694	47m 19s	18m 54s	97.8%	25.6 GB	26.5 GB	1.5 GB	175.7 KB
1197	ca/fb8dd5	2153222	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de+non-targeting-00000)	COMPLETED	0	2022-06-13 00:09:44.641	1h 21m 34s	1h 3m 21s	100.0%	6.4 GB	7.3 GB	1.1 GB	194.6 KB
838	98/d9d09f	2153424	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-664)	COMPLETED	0	2022-06-13 00:46:05.185	45m 39s	18m 53s	98.1%	25.6 GB	26.5 GB	1.5 GB	175.6 KB
705	14/40cf2d	2153499	run_method (frangieh/ifn_gamma/gene+weissman_method+ONE-NON-GENE-SITE-594)	COMPLETED	0	2022-06-13 01:02:21.317	29m 37s	3m 19s	95.0%	43.4 GB	44.1 GB	1.5 GB	108.2 KB
858	26/4c45d7	2153429	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-205)	COMPLETED	0	2022-06-13 00:46:24.501	45m 54s	18m 27s	98.1%	25.8 GB	26.7 GB	1.5 GB	175.6 KB
1484	83/711343	2153358	run_method (simulated/experiment_1/gene+seurat_de+NTC-13)	COMPLETED	0	2022-06-13 00:35:39.781	57m 9s	43m 51s	99.1%	4.6 GB	5.4 GB	688.7 MB	126.9 KB
1518	ce/6b9f6e	2153363	run_method (simulated/experiment_1/gene+seurat_de+NTC-21)	COMPLETED	0	2022-06-13 00:36:09.824	57m 9s	44m	99.1%	4.6 GB	5.4 GB	688.7 MB	126.8 KB
854	cc/7d7514	2153425	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-913)	COMPLETED	0	2022-06-13 00:46:19.856	46m 59s	20m 25s	97.9%	25.6 GB	26.5 GB	1.5 GB	175.6 KB
1530	e7/f0de0e	2153366	run_method (simulated/experiment_1/gene+seurat_de+NTC-24)	COMPLETED	0	2022-06-13 00:36:19.689	57m 49s	42m 3s	99.0%	4.6 GB	5.4 GB	688.7 MB	126.8 KB
599	62/1aabab	2153409	run_method (frangieh/ifn_gamma/gene+seurat_de+ONE-NON-GENE-SITE-241)	COMPLETED	0	2022-06-13 00:42:20.769	51m 58s	22m 24s	98.6%	8.9 GB	9.8 GB	1.5 GB	167.2 KB
730	6a/66a9e9	2153419	run_method (frangieh/ifn_gamma/gene+seurat_de+NO-SITE-736)	COMPLETED	0	2022-06-13 00:44:20.774	49m 58s	22m 20s	98.9%	8.9 GB	9.8 GB	1.5 GB	169.6 KB
679	6b/95a3f8	2153415	run_method (frangieh/ifn_gamma/gene+seurat_de+ONE-NON-GENE-SITE-658)	COMPLETED	0	2022-06-13 00:43:34.750	51m 14s	22m 54s	97.9%	8.9 GB	9.8 GB	1.5 GB	170.9 KB
378	68/3e2565	2153492	run_method (frangieh/control/gene+schraivogel_method+ONE-NON-GENE-SITE-672)	COMPLETED	0	2022-06-13 00:57:50.238	37m 8s	10m 48s	96.3%	16.6 GB	17.5 GB	1.1 GB	181.9 KB
735	70/828df1	2153421	run_method (frangieh/ifn_gamma/gene+seurat_de+NO-SITE-23)	COMPLETED	0	2022-06-13 00:44:24.544	50m 54s	22m 29s	98.5%	8.9 GB	9.8 GB	1.5 GB	171.1 KB
855	c8/ba7dd7	2153426	run_method (frangieh/ifn_gamma/gene+seurat_de+NO-SITE-913)	COMPLETED	0	2022-06-13 00:46:20.621	48m 58s	22m 10s	98.2%	8.9 GB	9.8 GB	1.5 GB	171 KB
1545	d3/fcd785	2153367	run_method (simulated/experiment_1/gene+seurat_de+NTC-28)	COMPLETED	0	2022-06-13 00:36:29.641	59m 24s	42m 37s	99.1%	4.6 GB	5.4 GB	688.7 MB	126.8 KB
1296	03/11ef44	2153333	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method+non-targeting-00025)	COMPLETED	0	2022-06-13 00:32:50.744	1h 4m 18s	30m 45s	99.1%	27.2 GB	28.1 GB	1.1 GB	196.9 KB
1436	2c/3bfa79	2153471	run_method (simulated/experiment_1/gene+schraivogel_method+NTC-1)	COMPLETED	0	2022-06-13 00:54:32.798	43m 26s	17m 40s	99.8%	20.2 GB	21.1 GB	703.8 MB	126.8 KB
853	38/381dcf	2153507	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-628)	COMPLETED	0	2022-06-13 01:04:35.145	33m 44s	2m 47s	92.3%	43.4 GB	44.1 GB	1.5 GB	144.7 KB
1096	96/63761a	2153515	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method+non-targeting-00005)	COMPLETED	0	2022-06-13 01:07:41.248	30m 57s	1m 6s	93.1%	3.7 GB	4.5 GB	142.2 MB	3.6 KB
1112	d2/f4edda	2153516	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method+non-targeting-00009)	COMPLETED	0	2022-06-13 01:07:55.267	30m 43s	43.6s	93.1%	3.7 GB	4.5 GB	142.2 MB	3.6 KB
1136	f1/71380d	2153517	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method+non-targeting-00015)	COMPLETED	0	2022-06-13 01:08:15.229	30m 24s	42.6s	95.1%	3.7 GB	4.5 GB	142.2 MB	3.6 KB
926	06/329a19	2153613	run_method (papalexi/eccite_screen/protein+mimosca+NTg2)	COMPLETED	0	2022-06-13 01:38:20.154	38.6s	27.7s	90.5%	434.8 MB	1.1 GB	49.6 MB	2.3 KB
951	c2/8be616	2153615	run_method (papalexi/eccite_screen/protein+weissman_method+NTg9)	COMPLETED	0	2022-06-13 01:38:41.163	32.6s	11.8s	73.6%	400.2 MB	1.1 GB	49.6 MB	3.3 KB
266	99/d1fc92	2153488	run_method (frangieh/co_culture/gene+schraivogel_method+NO-SITE-628)	COMPLETED	0	2022-06-13 00:56:25.312	42m 53s	14m 53s	98.3%	24.1 GB	24.9 GB	1.6 GB	177 KB
952	a5/05f601	2153616	run_method (papalexi/eccite_screen/protein+schraivogel_method+NTg10)	COMPLETED	0	2022-06-13 01:38:42.230	36.5s	25.7s	87.8%	827.8 MB	1.7 GB	86.7 MB	2.5 KB
1548	a1/c7c349	2153482	run_method (simulated/experiment_1/gene+schraivogel_method+NTC-29)	COMPLETED	0	2022-06-13 00:55:45.293	43m 48s	17m 50s	99.7%	20.2 GB	21.1 GB	703.8 MB	126.8 KB
950	71/959e2f	2153614	run_method (papalexi/eccite_screen/protein+mimosca+NTg9)	COMPLETED	0	2022-06-13 01:38:40.183	1m 14s	31.2s	89.5%	434.8 MB	1.1 GB	49.6 MB	2.3 KB
242	57/28feba	2153486	run_method (frangieh/co_culture/gene+schraivogel_method+NO-SITE-547)	COMPLETED	0	2022-06-13 00:56:06.075	44m 13s	17m 5s	95.5%	24.1 GB	24.9 GB	1.6 GB	177.2 KB
331	cd/96cc71	2153490	run_method (frangieh/control/gene+seurat_de+ONE-NON-GENE-SITE-675)	COMPLETED	0	2022-06-13 00:57:15.281	43m 3s	16m 46s	93.3%	6.6 GB	7.4 GB	1.1 GB	169.3 KB
1525	31/6acd6d	2153364	run_method (simulated/experiment_1/gene+seurat_de+NTC-23)	COMPLETED	0	2022-06-13 00:36:14.789	1h 4m 24s	48m 55s	99.9%	4.6 GB	5.4 GB	688.7 MB	126.9 KB
1141	4f/89359c	2153518	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de+non-targeting-00016)	COMPLETED	0	2022-06-13 01:08:20.166	32m 19s	1m 24s	92.7%	3.7 GB	4.5 GB	127.1 MB	4 KB
1471	9c/10c9a9	2153532	run_method (simulated/experiment_1/gene+weissman_method+NTC-9)	COMPLETED	0	2022-06-13 01:12:21.293	28m 17s	1m 44s	92.9%	15.6 GB	16.2 GB	666.7 MB	120.9 KB
1492	5d/e54639	2153536	run_method (simulated/experiment_1/gene+weissman_method+NTC-14)	COMPLETED	0	2022-06-13 01:12:35.291	28m 23s	1m 53s	88.2%	15.6 GB	16.2 GB	666.7 MB	121.3 KB
1460	02/1cd58b	2153472	run_method (simulated/experiment_1/gene+schraivogel_method+NTC-7)	COMPLETED	0	2022-06-13 00:54:45.560	46m 33s	21m 15s	98.4%	20.2 GB	21.1 GB	703.8 MB	126.9 KB
1451	1a/a1e459	2153530	run_method (simulated/experiment_1/gene+weissman_method+NTC-4)	COMPLETED	0	2022-06-13 01:12:10.197	29m 34s	2m 14s	96.0%	15.6 GB	16.2 GB	666.7 MB	121.4 KB
1476	14/c3154c	2153533	run_method (simulated/experiment_1/gene+weissman_method+NTC-10)	COMPLETED	0	2022-06-13 01:12:22.364	29m 21s	2m 6s	95.1%	15.6 GB	16.2 GB	666.7 MB	121.7 KB
1547	c7/413c52	2153539	run_method (simulated/experiment_1/gene+weissman_method+NTC-28)	COMPLETED	0	2022-06-13 01:13:05.154	28m 59s	1m 38s	97.9%	15.6 GB	16.2 GB	666.7 MB	121.1 KB
1508	fc/772dfd	2153478	run_method (simulated/experiment_1/gene+schraivogel_method+NTC-19)	COMPLETED	0	2022-06-13 00:55:20.525	46m 58s	21m 26s	98.9%	20.2 GB	21.1 GB	703.8 MB	126.8 KB
1239	de/415d07	2153519	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method+non-targeting-00010)	COMPLETED	0	2022-06-13 01:09:35.166	32m 44s	3m 24s	94.7%	28.3 GB	28.9 GB	1.1 GB	188.7 KB
550	f0/889cdf	2153495	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-40)	COMPLETED	0	2022-06-13 01:00:10.586	42m 38s	14m 55s	90.8%	16.4 GB	17.2 GB	1.1 GB	182 KB
1226	96/e1c426	2153326	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de+non-targeting-00007)	COMPLETED	0	2022-06-13 00:31:44.758	1h 12m 4s	59m 39s	99.2%	6.4 GB	7.3 GB	1.1 GB	194.7 KB
483	b7/5ed65d	2153493	run_method (frangieh/control/gene+seurat_de+NO-SITE-146)	COMPLETED	0	2022-06-13 00:59:10.307	44m 38s	18m 6s	98.1%	6.6 GB	7.4 GB	1.1 GB	170.3 KB
289	e5/2a31b0	2153542	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-355)	COMPLETED	0	2022-06-13 01:13:55.270	29m 53s	2m 46s	90.0%	40.9 GB	41.6 GB	1.6 GB	135.5 KB
1377	07/b4dd7e	2153638	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de+non-targeting-00015)	COMPLETED	0	2022-06-13 01:43:50.231	33.5s	19s	83.7%	411.3 MB	1.2 GB	79.9 MB	4 KB
1379	9c/04a009	2153640	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method+non-targeting-00015)	COMPLETED	0	2022-06-13 01:43:52.175	31.6s	12.8s	78.3%	490.1 MB	1.2 GB	57.9 MB	4.1 KB
1238	ef/0fde02	2153328	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de+non-targeting-00010)	COMPLETED	0	2022-06-13 00:31:55.701	1h 13m 3s	59m 38s	99.2%	6.4 GB	7.3 GB	1.1 GB	193.9 KB
1297	03/2f476c	2153334	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de+non-targeting-00025)	COMPLETED	0	2022-06-13 00:32:51.738	1h 12m 12s	58m 20s	99.7%	6.4 GB	7.3 GB	1.1 GB	195.3 KB
497	5b/714767	2153551	run_method (frangieh/control/gene+weissman_method+NO-SITE-707)	COMPLETED	0	2022-06-13 01:16:30.116	29m 24s	2m 10s	89.0%	27.9 GB	28.6 GB	1.1 GB	125.6 KB
1378	58/ae203e	2153639	run_method (schraivogel/ground_truth_tapseq/gene+mimosca+non-targeting-00015)	COMPLETED	0	2022-06-13 01:43:51.185	2m 13s	59.4s	92.3%	525.5 MB	1.2 GB	57.9 MB	3.3 KB
1222	86/ad017f	2153225	run_method (schraivogel/ground_truth_perturbseq/gene+mimosca+non-targeting-00006)	COMPLETED	0	2022-06-13 00:10:09.948	1h 36m 39s	1h 6m 56s	99.6%	18.1 GB	18.9 GB	1.1 GB	120.7 KB
976	3b/d32723	2153617	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method+non-targeting-00005)	COMPLETED	0	2022-06-13 01:39:00.219	7m 54s	1m 9s	93.4%	3.5 GB	4.3 GB	150.2 MB	3.7 KB
1298	96/f88f08	2153230	run_method (schraivogel/ground_truth_perturbseq/gene+mimosca+non-targeting-00025)	COMPLETED	0	2022-06-13 00:11:24.641	1h 35m 54s	1h 4m 24s	99.2%	18.1 GB	18.9 GB	1.1 GB	133.2 KB
750	01/d8f289	2153502	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-36)	COMPLETED	0	2022-06-13 01:03:00.203	44m 19s	17m 50s	98.0%	25.8 GB	26.7 GB	1.5 GB	175.7 KB
1007	f0/0ca36d	2153619	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method+non-targeting-00012)	COMPLETED	0	2022-06-13 01:39:15.224	8m 24s	30.1s	88.4%	3.5 GB	4.1 GB	113 MB	7.2 KB
553	cb/eef04c	2153554	run_method (frangieh/control/gene+weissman_method+NO-SITE-40)	COMPLETED	0	2022-06-13 01:17:20.220	31m 9s	2m 8s	87.8%	27.9 GB	28.6 GB	1.1 GB	143.8 KB
893	d5/2dd1be	2153612	run_method (papalexi/eccite_screen/gene+seurat_de+NTg3)	COMPLETED	0	2022-06-13 01:38:00.122	11m 19s	10m 50s	97.6%	4.3 GB	5.1 GB	730.2 MB	185.1 KB
1032	ef/d07789	2153622	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method+non-targeting-00019)	COMPLETED	0	2022-06-13 01:39:35.115	9m 59s	1m 9s	93.8%	3.5 GB	4.3 GB	150.2 MB	3.7 KB
618	b3/919d40	2153496	run_method (frangieh/ifn_gamma/gene+seurat_de+ONE-NON-GENE-SITE-263)	COMPLETED	0	2022-06-13 01:01:10.299	48m 48s	22m 17s	98.1%	8.9 GB	9.8 GB	1.5 GB	167.3 KB
1056	f8/87a127	2153623	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method+non-targeting-00025)	COMPLETED	0	2022-06-13 01:39:55.210	10m 54s	1m 9s	93.9%	3.5 GB	4.3 GB	150.2 MB	3.7 KB
322	45/9fd4f3	2153543	run_method (frangieh/control/gene+schraivogel_method+ONE-NON-GENE-SITE-217)	COMPLETED	0	2022-06-13 01:14:20.193	36m 44s	10m 18s	95.5%	16.4 GB	17.2 GB	1.1 GB	182.1 KB
621	d3/01ba43	2153556	run_method (frangieh/ifn_gamma/gene+weissman_method+ONE-NON-GENE-SITE-263)	COMPLETED	0	2022-06-13 01:18:20.182	32m 49s	2m 48s	91.6%	43.4 GB	44.1 GB	1.5 GB	140.9 KB
726	0f/a6d56c	2153500	run_method (frangieh/ifn_gamma/gene+seurat_de+ONE-NON-GENE-SITE-84)	COMPLETED	0	2022-06-13 01:02:41.115	49m 33s	23m 54s	99.2%	8.9 GB	9.8 GB	1.5 GB	167 KB
782	15/c601aa	2153504	run_method (frangieh/ifn_gamma/gene+seurat_de+NO-SITE-915)	COMPLETED	0	2022-06-13 01:03:30.237	49m 39s	22m 46s	98.8%	8.9 GB	9.8 GB	1.5 GB	168.9 KB
831	1e/a13a00	2153505	run_method (frangieh/ifn_gamma/gene+seurat_de+NO-SITE-172)	COMPLETED	0	2022-06-13 01:04:15.165	48m 54s	22m 35s	94.6%	8.9 GB	9.8 GB	1.5 GB	170 KB
737	05/34f976	2153559	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-23)	COMPLETED	0	2022-06-13 01:19:50.126	33m 19s	3m 19s	95.9%	43.4 GB	44.1 GB	1.5 GB	145.4 KB
402	bf/b30e34	2153545	run_method (frangieh/control/gene+schraivogel_method+ONE-NON-GENE-SITE-640)	COMPLETED	0	2022-06-13 01:15:20.154	37m 59s	12m 7s	97.3%	16.4 GB	17.2 GB	1.1 GB	182.3 KB
879	dc/be7fe8	2153661	run_method (liscovitch/experiment_big/chromatin+liscovitch_method+NT-2)	COMPLETED	0	2022-06-13 01:53:10.289	33.5s	13.2s	77.3%	449.1 MB	1.1 GB	76.7 MB	4.2 KB
753	db/e2f3b1	2153560	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-36)	COMPLETED	0	2022-06-13 01:20:05.179	34m 9s	2m 50s	90.7%	43.4 GB	44.1 GB	1.5 GB	144.8 KB
770	19/883331	2153562	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-386)	COMPLETED	0	2022-06-13 01:20:20.213	33m 54s	2m 54s	88.3%	43.4 GB	44.1 GB	1.5 GB	144.6 KB
935	79/7b8d45	2153665	run_method (papalexi/eccite_screen/protein+weissman_method+NTg4)	COMPLETED	0	2022-06-13 01:53:45.075	33.7s	11.2s	75.6%	385.1 MB	1.1 GB	49.6 MB	3.3 KB
991	59/3ada05	2153668	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method+non-targeting-00008)	COMPLETED	0	2022-06-13 01:54:20.113	33.7s	24s	88.3%	3.5 GB	4.1 GB	113 MB	7.2 KB
1477	4c/1a7eee	2153474	run_method (simulated/experiment_1/gene+seurat_de+NTC-11)	COMPLETED	0	2022-06-13 00:54:55.790	1h 13s	42m 20s	99.1%	4.6 GB	5.4 GB	688.7 MB	126.9 KB
462	ab/4e6d89	2153547	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-81)	COMPLETED	0	2022-06-13 01:16:05.162	39m 14s	13m 24s	97.2%	16.5 GB	17.4 GB	1.1 GB	181.9 KB
781	6a/e5269e	2153563	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-136)	COMPLETED	0	2022-06-13 01:20:30.224	35m 19s	3m 21s	95.3%	43.4 GB	44.1 GB	1.5 GB	141.4 KB
965	0f/2b1090	2153571	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de+non-targeting-00002)	COMPLETED	0	2022-06-13 01:22:55.283	33m 13s	1m 39s	93.6%	3.5 GB	4.3 GB	135.1 MB	4.1 KB
1120	fb/7503a5	2153627	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method+non-targeting-00011)	COMPLETED	0	2022-06-13 01:40:40.236	15m 29s	1m 5s	89.6%	3.7 GB	4.5 GB	142.2 MB	3.6 KB
502	c7/ec7952	2153552	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-544)	COMPLETED	0	2022-06-13 01:16:35.145	40m 4s	11m 33s	97.9%	16.6 GB	17.5 GB	1.1 GB	182.2 KB
1237	0a/3dddef	2153327	run_method (schraivogel/ground_truth_perturbseq/gene+mimosca+non-targeting-00010)	COMPLETED	0	2022-06-13 00:31:54.810	1h 25m 19s	1h 6m 12s	99.4%	18.1 GB	18.8 GB	1.1 GB	118 KB
1494	68/79eb39	2153476	run_method (simulated/experiment_1/gene+seurat_de+NTC-15)	COMPLETED	0	2022-06-13 00:55:10.469	1h 2m 3s	42m 26s	99.1%	4.6 GB	5.4 GB	688.7 MB	126.9 KB
822	0b/9ce006	2153565	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-229)	COMPLETED	0	2022-06-13 01:21:06.256	36m 8s	2m 45s	92.5%	43.4 GB	44.1 GB	1.5 GB	144.4 KB
1127	33/4dbf50	2153672	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method+non-targeting-00012)	COMPLETED	0	2022-06-13 01:55:49.970	1m 34s	23.7s	90.0%	3.6 GB	4.3 GB	105.1 MB	7.3 KB
1084	17/9562bf	2153576	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de+non-targeting-00002)	COMPLETED	0	2022-06-13 01:24:21.134	33m 43s	1m 38s	94.6%	3.7 GB	4.5 GB	127.1 MB	4 KB
455	f6/d73cf3	2153546	run_method (frangieh/control/gene+seurat_de+NO-SITE-107)	COMPLETED	0	2022-06-13 01:16:00.154	42m 39s	17m 15s	99.0%	6.6 GB	7.4 GB	1.1 GB	171.4 KB
1479	99/7e621f	2153587	run_method (simulated/experiment_1/gene+weissman_method+NTC-11)	COMPLETED	0	2022-06-13 01:28:56.232	30m 13s	2m 9s	95.9%	15.6 GB	16.2 GB	666.7 MB	121.4 KB
1367	12/e39693	2153681	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method+non-targeting-00012)	COMPLETED	0	2022-06-13 01:58:40.155	28.6s	14s	70.1%	490.1 MB	1.2 GB	57.9 MB	4.1 KB
1320	92/b4ab56	2153680	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method+non-targeting-00001)	COMPLETED	0	2022-06-13 01:58:05.140	1m 9s	35.5s	89.9%	958.6 MB	1.8 GB	95 MB	3.6 KB
1480	bb/c5df03	2153534	run_method (simulated/experiment_1/gene+schraivogel_method+NTC-12)	COMPLETED	0	2022-06-13 01:12:25.306	46m 53s	20m 14s	98.9%	20.2 GB	21.1 GB	703.8 MB	126.8 KB
367	12/b32fa5	2153544	run_method (frangieh/control/gene+seurat_de+ONE-NON-GENE-SITE-250)	COMPLETED	0	2022-06-13 01:14:50.106	44m 29s	18m 12s	98.2%	6.6 GB	7.4 GB	1.1 GB	168.7 KB
981	fd/7dad6a	2153666	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method+non-targeting-00006)	COMPLETED	0	2022-06-13 01:54:15.067	5m 14s	1m 9s	93.4%	3.5 GB	4.3 GB	150.2 MB	3.7 KB
1427	37/b1c617	2153682	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method+non-targeting-00027)	COMPLETED	0	2022-06-13 01:59:09.961	33.8s	11.6s	83.2%	465.6 MB	1.1 GB	57.9 MB	4.1 KB
1044	07/5f7792	2153669	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method+non-targeting-00022)	COMPLETED	0	2022-06-13 01:54:55.085	4m 54s	1m 13s	88.5%	3.5 GB	4.3 GB	150.2 MB	3.7 KB
1527	25/2f5147	2153590	run_method (simulated/experiment_1/gene+weissman_method+NTC-23)	COMPLETED	0	2022-06-13 01:29:20.225	30m 39s	2m 8s	96.3%	15.6 GB	16.2 GB	666.7 MB	121.6 KB
463	aa/c3d3aa	2153548	run_method (frangieh/control/gene+seurat_de+NO-SITE-81)	COMPLETED	0	2022-06-13 01:16:06.173	44m 13s	17m 21s	98.7%	6.6 GB	7.4 GB	1.1 GB	171.3 KB
1428	9d/7bc9f5	2153683	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method+non-targeting-00028)	COMPLETED	0	2022-06-13 01:59:10.970	1m 8s	34.1s	90.6%	953.2 MB	1.8 GB	95 MB	3.6 KB
1157	c5/3b1cfb	2153673	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method+non-targeting-00020)	COMPLETED	0	2022-06-13 01:56:10.536	4m 13s	1m 2s	93.6%	3.7 GB	4.5 GB	142.2 MB	3.6 KB
1012	bf/6e88f4	2153620	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de+non-targeting-00014)	COMPLETED	0	2022-06-13 01:39:20.184	21m 9s	1m 25s	95.6%	3.5 GB	4.3 GB	135.1 MB	4.1 KB
531	17/1aa4d1	2153553	run_method (frangieh/control/gene+seurat_de+NO-SITE-812)	COMPLETED	0	2022-06-13 01:17:00.153	45m 19s	18m 6s	98.1%	6.6 GB	7.4 GB	1.1 GB	169.4 KB
453	39/2c0364	2153599	run_method (frangieh/control/gene+weissman_method+NO-SITE-505)	COMPLETED	0	2022-06-13 01:32:20.197	29m 59s	2m 8s	88.5%	27.9 GB	28.6 GB	1.1 GB	146.9 KB
1093	38/0ec6eb	2153625	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de+non-targeting-00004)	COMPLETED	0	2022-06-13 01:40:20.197	24m 19s	1m 39s	94.8%	3.7 GB	4.5 GB	127.1 MB	4 KB
1554	74/82975e	2153484	run_method (simulated/experiment_1/gene+seurat_de+NTC-30)	COMPLETED	0	2022-06-13 00:55:51.972	1h 9m 12s	43m 5s	98.9%	4.6 GB	5.4 GB	688.7 MB	126.9 KB
609	fb/a63b0b	2153605	run_method (frangieh/ifn_gamma/gene+weissman_method+ONE-NON-GENE-SITE-531)	COMPLETED	0	2022-06-13 01:34:21.349	30m 57s	2m 50s	89.9%	43.4 GB	44.1 GB	1.5 GB	143 KB
1121	70/57a38d	2153628	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de+non-targeting-00011)	COMPLETED	0	2022-06-13 01:40:41.304	24m 37s	1m 31s	94.2%	3.7 GB	4.5 GB	127.1 MB	4 KB
654	b3/eb56a6	2153557	run_method (frangieh/ifn_gamma/gene+schraivogel_method+ONE-NON-GENE-SITE-931)	COMPLETED	0	2022-06-13 01:18:45.157	47m 9s	17m 50s	97.9%	25.8 GB	26.6 GB	1.5 GB	175.9 KB
1256	b4/bd35cc	2153520	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method+non-targeting-00015)	COMPLETED	0	2022-06-13 01:09:50.160	56m 29s	26m 45s	99.6%	27.5 GB	28.4 GB	1.1 GB	196.9 KB
1497	ea/9abd5c	2153477	run_method (simulated/experiment_1/gene+seurat_de+NTC-16)	COMPLETED	0	2022-06-13 00:55:11.389	1h 12m 7s	47m 14s	99.1%	4.6 GB	5.4 GB	688.7 MB	126.9 KB
885	5d/bcebcc	2153663	run_method (papalexi/eccite_screen/gene+seurat_de+NTg1)	COMPLETED	0	2022-06-13 01:53:12.011	14m 12s	11m	96.2%	4.3 GB	5.1 GB	730.2 MB	185.6 KB
1174	c0/8e70d0	2153631	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de+non-targeting-00024)	COMPLETED	0	2022-06-13 01:41:20.270	26m 9s	1m 56s	95.9%	3.7 GB	4.5 GB	127.1 MB	4 KB
1255	97/1e6003	2153636	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method+non-targeting-00014)	COMPLETED	0	2022-06-13 01:42:21.238	25m 38s	2m 43s	98.0%	28.3 GB	28.9 GB	1.1 GB	189.2 KB
733	da/89122b	2153610	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-736)	COMPLETED	0	2022-06-13 01:35:55.122	32m 24s	3m 38s	88.8%	43.4 GB	44.1 GB	1.5 GB	144.9 KB
